Id;URL;Text;Timestamp;Impressions (Organic);Impressions (Paid);Favorites (Organic);Favorites (Paid);Retweets (Organic);Retweets (Paid);Replies (Organic);Replies (Paid);Quotes;Link Clicks (Organic);Link Clicks (Paid);Profile Clicks (Organic);Profile Clicks (Paid);Engagement;Video views (Organic);Video views (Paid)
"1615376945998356481";"https://twitter.com/a/status/1615376945998356481";"Un tribunal español autoriza la extradición a Uruguay del médico Carlos Suzacq Fiser, acusado por participar y asesorar en torturas durante la dictadura cívico-militar de 1973-1985.

Más información en https://t.co/fnEKkuadQ9 https://t.co/7NaOnRvTtC";2023-01-17 11:54;"1913";"0";"10";"0";"1";"0";;;;"1";"0";"2";"0";"7.32";"609";"0"
"1615375292113063936";"https://twitter.com/a/status/1615375292113063936";".@FernandBurlando: ""Si ustedes ven los videos se dan cuenta que Thomsen está casi 8 minutos haciendo y practicando una emboscada"". El abogado de la familia Báez Sosa retrucó las declaraciones de Máximo Thomsen, principal acusado por el asesinato de Fernando. https://t.co/Z4HMrtGvqt";2023-01-17 11:47;"24526";"0";"142";"0";"30";"0";"5";"0";"2";;;"34";"0";"8.68";"15202";"0"
"1615372971006197760";"https://twitter.com/a/status/1615372971006197760";"Lionel Scaloni llegará al país para juntarse con Chiqui Tapia y definir su continuidad en la Selección.

Seguí las claves de la negociación en https://t.co/fnEKkuadQ9 https://t.co/SChRLIxlud";2023-01-17 11:38;"1743";"0";"6";"0";"1";"0";;;;;;;;"4.02";"611";"0"
"1615370139737751556";"https://twitter.com/a/status/1615370139737751556";"La Cámara de Diputados retomará su actividad parlamentaria el próximo lunes 23. Referentes del oficialismo y de la oposición se reencontrarán tras las fallidas convocatorias de diciembre pasado.

Más información en https://t.co/fnEKkuadQ9 https://t.co/hWNZgAPkP3";2023-01-17 11:27;"1671";"0";"6";"0";"3";"0";;;;;;"1";"0";"5.98";"500";"0"
"1615363923187834881";"https://twitter.com/a/status/1615363923187834881";"El presidente @alferdez inaugura una ampliación del Hospital Rubén Caporaletti de José C. Paz y anuncia la finalización de más de 2.800 obras públicas. 

Más información en https://t.co/fnEKkuadQ9 https://t.co/eMJCksF321";2023-01-17 11:02;"1779";"0";"5";"0";"2";"0";"1";"0";"1";"2";"0";"1";"0";"6.75";"529";"0"
"1615342771983863811";"https://twitter.com/a/status/1615342771983863811";"¿Cómo se preparan los churros más famosos de Villa Gesell? Jeremías Sierra está en la fábrica de Churros El Topo para mostrarnos todos los secretos de un clásico de la costa atlántica. Mirá #MañanasPúblicas en https://t.co/GYiXqQWnBq https://t.co/VX8rTSOyuT";2023-01-17 09:38;"2454";"0";"13";"0";"3";"0";;;"2";;;"4";"0";"8.96";"869";"0"
"1615342520682127361";"https://twitter.com/a/status/1615342520682127361";"""Lo de Boni"" es uno de los primeros puestos del Puerto de frutos. Desde la localidad bonaerense de Tigre, conocemos la historia de este pequeño embarcadero a orillas del Río Luján de la mano de José Omar. Mirá #MañanasPublicas en https://t.co/GYiXqQWnBq https://t.co/eA73GeTm2c";2023-01-17 09:37;"1773";"0";"4";"0";"1";"0";;;;;;;;"2.82";"594";"0"
"1615311621261332480";"https://twitter.com/a/status/1615311621261332480";"Nueve provincias con incendios en sus territorios: Buenos Aires y Entre Ríos, las más afectadas. https://t.co/BqGlsRuk8K";2023-01-17 07:34;"2879";"0";"7";"0";"7";"0";"2";"0";;;;;;"5.56";"1093";"0"
"1615310902487666690";"https://twitter.com/a/status/1615310902487666690";"Precios Justos: la Secretaría de Comercio intensificó sus controles en los centros de distribución de las principales cadenas de supermercados ante la detección de faltantes de productos del programa, con la colaboración de trabajadores pertenecientes al gremio de camioneros. https://t.co/bWGzOVUYtD";2023-01-17 07:31;"4900";"0";"50";"0";"20";"0";"17";"0";"5";;;"3";"0";"19.39";"1943";"0"
"1615309803668099072";"https://twitter.com/a/status/1615309803668099072";"Penúltimo día de testimonios en el juicio por el asesinato de Fernando Báez Sosa. Hablarán las madres de Enzo Comelli y de Ayrton Viollaz y los padres de Matías Benicelli y de Luciano y Ciro Pertossi. Se sumarán además tres peritos de la defensa y un efectivo policial. https://t.co/xPwQpvJOFG";2023-01-17 07:27;"4807";"0";"11";"0";"4";"0";;;;;;"3";"0";"3.74";"1973";"0"
"1615228626110414848";"https://twitter.com/a/status/1615228626110414848";"¡Chamamé, baile y sapucai! Pedro Ríos pone a bailar a corrientes con ""Así se baile el chamamé"", ""Puerto Tirol"" y ""Todo el mundo a cantar"" en la 32° Fiesta Nacional del Chamamé, 18.ª Fiesta del MERCOSUR, y 2.ª Celebración Mundial.

#FestivalPaís en https://t.co/UZOlx7VrEC https://t.co/VEwNcTF6In";2023-01-17 02:04;"1692";"0";"10";"0";"1";"0";;;;;;"3";"0";"8.27";"614";"0"
"1615226016590340097";"https://twitter.com/a/status/1615226016590340097";"Pedro Ríos interpreta ""Niña del Ñangapiri"" en la 32° Fiesta Nacional de Chamamé de Corrientes.

Mirá #FestivalPaís en https://t.co/UZOlx7UTP4 https://t.co/jdkBR82WJO";2023-01-17 01:54;"1762";"0";"8";"0";;;"1";"0";;"1";"0";"1";"0";"6.24";"687";"0"
"1615218465421529088";"https://twitter.com/a/status/1615218465421529088";"En homenaje a los héroes y heroínas de Malvinas, Pablo Chamorro interpreta con emoción ""Argentino y voluntario"" en la 32° Fiesta Nacional del Chamamé.

Mirá #FestivalPaís en https://t.co/UZOlx7VrEC https://t.co/VJXNyAiUdk";2023-01-17 01:24;"2052";"0";"20";"0";"2";"0";;;;;;"3";"0";"12.18";"893";"0"
"1615213871358435329";"https://twitter.com/a/status/1615213871358435329";"¡Arriba los Sapucai! El Grupo Curupí interpreta ""El río vuelve"" a puro chamamé en la 32° edición de la Fiesta Nacional de Corrientes.

Mirá #FestivalPaís en https://t.co/UZOlx7VrEC https://t.co/Xz5udjKgiM";2023-01-17 01:06;"1822";"0";"9";"0";;;;;;"1";"0";;;"5.49";"749";"0"
"1615209025242824707";"https://twitter.com/a/status/1615209025242824707";"El Ballet oficial de la Fiesta Nacional del Chamamé realiza su muestra artística sobre el escenario Osvaldo Sosa en la 32° edición y la 18.ª del MERCOSUR, en #FestivalPaís. https://t.co/kcsZwOD7CQ";2023-01-17 00:46;"1899";"0";"9";"0";"1";"0";;;;;;"1";"0";"5.79";"772";"0"
"1615199313839390723";"https://twitter.com/a/status/1615199313839390723";"Recorriendo la historia argentina, el recitador Joaquín ""Lali"" Romero realiza un homenaje al folklore de Corrientes en la 32° Fiesta Nacional de Chamamé.

Mirá #FestivalPaís en https://t.co/UZOlx7VrEC https://t.co/EZd8M2NKJh";2023-01-17 00:08;"2136";"0";"4";"0";;;;;"1";"2";"0";"5";"0";"5.62";"930";"0"
"1615190777591922689";"https://twitter.com/a/status/1615190777591922689";"Compartimos ""El Tirabuzón"" tema interpretado por @changospasiuk y Taco y Suela en la 32° Fiesta Nacional del Chamamé.

#FestivalPaís. https://t.co/MEBmxqTQVv";2023-01-16 23:34;"3243";"0";"23";"0";"5";"0";"1";"0";"1";;;"3";"0";"10.18";"1391";"0"
"1615184092294967296";"https://twitter.com/a/status/1615184092294967296";"Si hablamos de #Chamamé no podemos dejar de pensar en uno de los máximos exponentes del genero, el querido @changospasiuk. #FestivalPaís. https://t.co/S7sPPJWHXx";2023-01-16 23:07;"2663";"0";"20";"0";"2";"0";"2";"0";;;;"4";"0";"10.51";"1159";"0"
"1615171987781083138";"https://twitter.com/a/status/1615171987781083138";"¡Rivair, Rivamar e Grupo Desparramo pusieron a bailar a todos ! Seguí en vivo la 32° Fiesta Nacional del Chamamé en Corrientes. https://t.co/4pAYtTqfHM";2023-01-16 22:19;"2577";"0";"4";"0";;;;;;;;"1";"0";"1.94";"1097";"0"
"1615163748137971715";"https://twitter.com/a/status/1615163748137971715";"En una nueva noche de #FestivalPaís, viajamos a la provincia de Corrientes para seguir disfrutando de lo mejor del Chamamé, junto al Conjunto Vera. https://t.co/Fkfkh6I3Em";2023-01-16 21:47;"2795";"0";"7";"0";"2";"0";"3";"0";;;;"4";"0";"5.72";"1248";"0"
"1615141948792385537";"https://twitter.com/a/status/1615141948792385537";"El chamamé es infancia, el contacto con la naturaleza y nuestras raíces. Desde la Ciudad de Corrientes, @changospasiuk conversa sobre este género emblema de argentinidad. 

Desde cualquier rincón del país, mirá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/hIaJPyf39c";2023-01-16 20:20;"2531";"0";"29";"0";"4";"0";"2";"0";"2";"5";"0";"13";"0";"21.73";"882";"0"
"1615140707077074945";"https://twitter.com/a/status/1615140707077074945";"En el cierre de Jesús María, @EfrainColombo recibió la mención de honor. En #FestivalPaís revivimos ese momento ¡Mirá! https://t.co/IccZ2ai3FI";2023-01-16 20:15;"2042";"0";"9";"0";"2";"0";;;;;;"3";"0";"6.86";"793";"0"
"1615136890214322176";"https://twitter.com/a/status/1615136890214322176";"José Manuel Ubeira, abogado de Cristina Fernández, reflexiona sobre el juicio político a la Corte Suprema. Sumate a #Desiguales en https://t.co/fnEKkuaLFH https://t.co/eSbUFFSml0";2023-01-16 20:00;"2531";"0";"18";"0";"8";"0";"3";"0";"2";;;"4";"0";"13.83";"971";"0"
"1615131433131184131";"https://twitter.com/a/status/1615131433131184131";".@HugoYasky en #Desiguales: ""El Capitalismo sin Estado, sin alguien que regule, es la ley de la selva. Eso es lo que quieren.""

Mirá el programa en https://t.co/fnEKkuaLFH https://t.co/Cg3oS140eK";2023-01-16 19:38;"4065";"0";"53";"0";"20";"0";"3";"0";"1";"4";"0";"5";"0";"21.16";"1811";"0"
"1615125965851742209";"https://twitter.com/a/status/1615125965851742209";"¿Cuál es el rol de los trabajadores en el control de precios? En #Desiguales conversamos al respecto. Sumate al debate en https://t.co/fnEKkuaLFH https://t.co/Q1jnFtM5DU";2023-01-16 19:16;"2177";"0";"7";"0";"1";"0";"3";"0";"1";"2";"0";;;"6.43";"660";"0"
"1615124695967465474";"https://twitter.com/a/status/1615124695967465474";"A 7 años de la detención de Milagro Sala, el abogado de la referente de la Tupac Amaru, Luis Paz, le envió una carta al Presidente. 

Sumate a #Desiguales en https://t.co/fnEKkuaLFH https://t.co/fyLtdK58bK";2023-01-16 19:11;"2504";"0";"14";"0";"5";"0";"5";"0";"1";"2";"0";"2";"0";"11.58";"893";"0"
"1615112745934008320";"https://twitter.com/a/status/1615112745934008320";"José Luis Gioia se suma a Noche de Mente junto a @cocosily, @carlaconteok y @DiegoGolombek para conversar sobre su trayectoria y la importancia de hacer reír. 

Mirá el programa en https://t.co/fnEKkuaLFH https://t.co/LDsbgGD4No";2023-01-16 18:24;"1853";"0";"1";"0";;;;;"1";"1";"0";"2";"0";"2.7";"607";"0"
"1615110150939111424";"https://twitter.com/a/status/1615110150939111424";"¡Experimentos de verano! Junto a Ciencia Creativa ponemos a prueba nuestro conocimiento. Mirá Noche de Mente con @cocosily, @carlaconteok y @DiegoGolombek en https://t.co/fnEKkuaLFH https://t.co/nhH4UQkB5X";2023-01-16 18:14;"1775";"0";"4";"0";"2";"0";;;;"1";"0";"1";"0";"4.51";"566";"0"
"1615105144152281089";"https://twitter.com/a/status/1615105144152281089";"Casi el 90% de los beneficiarios del programa Potenciar Trabajo validó su identidad y solo el 11% quedó sujeto a ""ser suspendido"" hasta que valide sus datos. Más información en https://t.co/fnEKkuaLFH https://t.co/MrDF0HBlLd";2023-01-16 17:54;"2403";"0";"5";"0";"1";"0";;;;"2";"0";"4";"0";"4.99";"1034";"0"
"1615097609504591873";"https://twitter.com/a/status/1615097609504591873";".@alferdez: ""Tenemos que creer en nuestros investigadores y promoverlos"". El Presidente encabeza, junto al ministro @FilmusDaniel, la adjudicación de equipamiento del Programa Federal #EquiparCiencia II.

Más información en https://t.co/fnEKkuaLFH https://t.co/mdm729ahgD";2023-01-16 17:24;"2355";"0";"3";"0";"5";"0";"1";"0";"1";;;"1";"0";"4.67";"752";"0"
"1615090769005809666";"https://twitter.com/a/status/1615090769005809666";"¿Qué es un gambito? Lo explica en #Ag3 la pentacampeona argentina de ajedrez, @FFernandezARG

Hoy desde las 20:00, Flor Lucho y @JulianDoregger prenden el stream para hablar de ajedrez y jugar con la comunidad

🟣 Sumate en https://t.co/Rq7Yh0ixx9 https://t.co/DFsmMPqam4";2023-01-16 16:57;"1920";"0";"9";"0";"2";"0";;;;"1";"0";"7";"0";"9.9";"598";"0"
"1615088914985029632";"https://twitter.com/a/status/1615088914985029632";"#EstamosConectados con Necochea, en donde se hallaron restos del Tigre Diente de Sable. El felino vivió durante el período pleistoceno y se caracterizaba por sus caninos de 25 centímetros de largo. Mirá https://t.co/fnEKkuaLFH https://t.co/swLvJcXPT9";2023-01-16 16:49;"2435";"0";"12";"0";"1";"0";;;;"3";"0";"3";"0";"7.8";"908";"0"
"1615009386237399041";"https://twitter.com/a/status/1615009386237399041";"En el inicio de la tercera semana del juicio por el asesinato de Fernando Báez Sosa, declaran Alejo Milanesi y Juan Guarino, dos rugbiers que fueron imputados y luego sobreseídos por falta de pruebas https://t.co/y7tbpnpyvO";2023-01-16 11:33;"13672";"0";"12";"0";"1";"0";"1";"0";;;;"8";"0";"1.61";"8427";"0"
"1615008503630004227";"https://twitter.com/a/status/1615008503630004227";"El Bloque del Frente de Todos en Diputados presentó el proyecto que buscará debatir desde el próximo lunes para iniciarle un juicio político a la Corte y remover a sus cuatro miembros. https://t.co/YAroqqON7c";2023-01-16 11:30;"1747";"0";"6";"0";"3";"0";;;;;;"1";"0";"5.72";"505";"0"
"1615007038790336513";"https://twitter.com/a/status/1615007038790336513";"La dirigente Milagro Sala cumple 7 años detenida en Jujuy. Organismos de Derechos Humanos piden que sea indultada por el Poder Ejecutivo. https://t.co/2gjitFuIAr";2023-01-16 11:24;"3711";"0";"19";"0";"9";"0";"13";"0";"1";;;;;"11.32";"1357";"0"
"1614987961438986243";"https://twitter.com/a/status/1614987961438986243";"Jornada clave en el juicio por el asesinato de Fernando Báez Sosa. Alejo Milanesi y Juan Pedro Guarino, los rugbiers sobreseídos, declaran como testigos frente a sus 8 amigos, imputados por el homicidio, ocurrido en Villa Gesell en 2020.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/SCceozWDLM";2023-01-16 10:08;"9053";"0";"4";"0";;;"2";"0";;"4";"0";"3";"0";"1.44";"3536";"0"
"1614979826930307073";"https://twitter.com/a/status/1614979826930307073";"“Corrientes tiene Payé” dice el chamamé pero ¿Qué quiere decir realmente? La historiadora Ana Galeano cuenta sobre esta típica expresión que tiene que ver con la cultura guaraní y que está envuelta en una especia de encanto o brujería.

#MañanasPúblicas | https://t.co/fnEKkuaLFH https://t.co/U3q9PRsL8N";2023-01-16 09:36;"2077";"0";"7";"0";"3";"0";;;;"1";"0";;;"5.3";"777";"0"
"1614977522734891008";"https://twitter.com/a/status/1614977522734891008";"Seguimos palpitando cada espectáculo del #FestivalPaís, clásico de cada verano. Ahora con @LosPalmeras_OK que se presentaron anoche en el Festival Nacional de Doma y Folklore de Jesús María.

#MañanasPúblicas | https://t.co/fnEKkuaLFH https://t.co/mr6OLcFrFv";2023-01-16 09:27;"1921";"0";"10";"0";"2";"0";;;;"1";"0";"1";"0";"7.29";"599";"0"
"1614961512359264256";"https://twitter.com/a/status/1614961512359264256";"La empresa que fabricó los barbijos del @CONICETDialoga durante la pandemia, @Atom_Protect, lanzó ahora colitas para el pelo antipiojos y ropa antimosquitos. La producción nacional combina productos textiles con nanotecnología.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/YZZpIe4OpC";2023-01-16 08:23;"10344";"0";"162";"0";"41";"0";"5";"0";"8";"3";"0";"21";"0";"23.2";"4397";"0"
"1614957168574492672";"https://twitter.com/a/status/1614957168574492672";"La localidad santafesina de Capitán Bermúdez sigue conmocionada por la muerte de Milagros, de 12 años, tras realizar un reto viral conocido como “El Apagón” o “Blackout Challenge” y consiste en quedarse sin aire hasta desmayarse.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/Fl3NjRSkKc";2023-01-16 08:06;"14537";"0";"48";"0";"29";"0";"1";"0";"3";"9";"0";"4";"0";"6.47";"4463";"0"
"1614951458591625216";"https://twitter.com/a/status/1614951458591625216";"Crece la alerta por “Kraken” en Argentina. Se trata de la nueva variante de Coronavirus, descrita por la OMS como la más contagiosa hasta la fecha. Ya se reportaron casos en México, Chile y Brasil.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/L25G5aFthw";2023-01-16 07:43;"5335";"0";"21";"0";"10";"0";"2";"0";"4";"1";"0";"1";"0";"7.31";"2774";"0"
"1614948940100829187";"https://twitter.com/a/status/1614948940100829187";"Se estima que en Argentina se pierden por año 16 millones de toneladas de alimentos. La aplicación Winim y el programa Reducción de Pérdidas y Desperdicios del @cmercadocentral buscan que parte de esa comida llegue a quienes lo necesitan.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/EPGmRVCIx2";2023-01-16 07:33;"2334";"0";"9";"0";"2";"0";"1";"0";;"1";"0";"3";"0";"6.86";"906";"0"
"1614946865388335107";"https://twitter.com/a/status/1614946865388335107";"Los jugadores de @BocaJrsOficial y @RacingClub ya se encuentran camino a Abu Dhabi para disputar la Supercopa Argentina. Ambos equipos viajan juntos y, tras un insólito sorteo, se decidió que sector del avión ocuparán a la ida y al regreso.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/zjtDJjpi0q";2023-01-16 07:25;"2457";"0";"4";"0";;;"3";"0";;"1";"0";"2";"0";"4.07";"1017";"0"
"1614943742871621632";"https://twitter.com/a/status/1614943742871621632";"Un devastador incendio azota al cerro Currumahuida, en Chubut. Las llamas se intensificaron en las últimas horas y las autoridades declararon la alerta naranja. Además, ordenaron la evacuación de la zona, en la localidad de El Hoyo.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/COwfhlYvzB";2023-01-16 07:12;"2978";"0";"11";"0";"2";"0";"2";"0";;"1";"0";"2";"0";"6.04";"1155";"0"
"1614941471899279360";"https://twitter.com/a/status/1614941471899279360";"🔴VIVO | #TVPNoticias 1ª Edición | Información y análisis de los principales temas de la agenda local y del mundo, móviles, el clima en todo el país y el estado del tránsito y de los servicios.

🕤Hasta las 9:30 | https://t.co/fnEKkuaLFH https://t.co/AgRxTMDyba";2023-01-16 07:03;"2004";"0";"2";"0";"1";"0";"1";"0";;;;;;"2";"867";"0"
"1614836988481536006";"https://twitter.com/a/status/1614836988481536006";"La noche chamamecera se pone romántica. Ángel ""Pato"" García interpreta ""Tesoro mío"".

Viví las fiestas populares en https://t.co/fnEKkuaLFH con #FestivalPaís https://t.co/0JCxb4FndF";2023-01-16 00:08;"3192";"0";"15";"0";"2";"0";"1";"0";;"2";"0";"11";"0";"9.71";"1545";"0"
"1614830680659357699";"https://twitter.com/a/status/1614830680659357699";"¡@FNChamame, un festival internacional! Jackeline Sanfoneira sube al escenario del Anfiteatro Mario del Tránsito Cocomarola.

Disfrutá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/CnxUw6xTuV";2023-01-15 23:43;"3184";"0";"14";"0";"5";"0";;;"1";"4";"0";"10";"0";"10.68";"1355";"0"
"1614815029915971584";"https://twitter.com/a/status/1614815029915971584";"En #JesúsMaría Sele Vera y Los Pampas interpretan ""Dueles"" de Jesse &amp; Joy  y ""El mismo aire"" de Camilo y Pablo Alborán ¿Qué te parece estas versiones chamameceras?

Sumate a #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/sBEJEOtJg2";2023-01-15 22:41;"18827";"0";"154";"0";"16";"0";"9";"0";"13";"9";"0";"29";"0";"12.22";"10408";"0"
"1614808207523995648";"https://twitter.com/a/status/1614808207523995648";"¡Un sapucai de Córdoba para el mundo! Sele Vera y Los Pampas despliegan un repertorio que tiene como protagonista a la música litoraleña.

Sumate a #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/SGTanXjNoR";2023-01-15 22:14;"7814";"0";"40";"0";"6";"0";"1";"0";"1";"2";"0";"20";"0";"8.96";"4039";"0"
"1614799526463934465";"https://twitter.com/a/status/1614799526463934465";"¡Qué se escuche en todo el país! El dúo @orellanalucca dice presente en el Festival de #JesúsMaría al ritmo de ""Chacarera Santiagueña""

Desde cualquier rincón de la Argentina, mirá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/TnRTHI0pTc";2023-01-15 21:39;"3332";"0";"7";"0";;;;;;"1";"0";"3";"0";"3.3";"1365";"0"
"1614794459329499136";"https://twitter.com/a/status/1614794459329499136";"¡En el escenario Martín Fierro ya se escuchan chacarearas! Los encargados de traer este género a #JesúsMaría son @orellanalucca  

Mirá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/stucODbDBP";2023-01-15 21:19;"3249";"0";"14";"0";"1";"0";"1";"0";;;;"7";"0";"7.08";"1263";"0"
"1614792911467737089";"https://twitter.com/a/status/1614792911467737089";"¡Pañuelos al viento! El Ballet Folclórico ""Martín Fierro"" homenajea a Raúl Barboza en #JesúsMaría 💃

Mirá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/ZDMmHthit6";2023-01-15 21:13;"3023";"0";"8";"0";"1";"0";;;;"2";"0";"2";"0";"4.3";"1149";"0"
"1614781816447324160";"https://twitter.com/a/status/1614781816447324160";"¡@TeresaParodiOk llega al @FNChamame! Previo a su paso por el Anfiteatro Mario del Tránsito Cocomarola conversamos con la cantora.

Disfrutá de una noche chamamecera en https://t.co/fnEKkuaLFH con #FestivalPaís ¡No te lo pierdas! https://t.co/gy3cY3VXVe";2023-01-15 20:29;"2625";"0";"10";"0";"3";"0";;;;;;"4";"0";"6.48";"940";"0"
"1614778755284885504";"https://twitter.com/a/status/1614778755284885504";"Esta noche @orellanalucca se presenta en #JesúsMaría. Palpitamos su recital con un tema nuevo: ""Mi canto y tu danzar"". 

Desde cualquier rincón del país mirá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/5dOaGdg2SN";2023-01-15 20:17;"2524";"0";"7";"0";"1";"0";;;;;;"7";"0";"5.94";"953";"0"
"1614773291096461312";"https://twitter.com/a/status/1614773291096461312";"Brasil: Lula reemplazó la cúpula de todos los medios de comunicación públicos https://t.co/9vQq6uIe1r";2023-01-15 19:55;"2495";"0";"15";"0";"5";"0";;;;"13";"0";;;"13.23";;
"1614772534947336193";"https://twitter.com/a/status/1614772534947336193";"Incendio en la Reserva Ecológica de Costanera Sur: Con un helicóptero, los brigadistas atacaron un frente de aproximadamente 700 metros x 2,50 de altura que se presentaba en forma irregular y en zona de arbustos. https://t.co/0ELe4an2pm";2023-01-15 19:52;"2595";"0";"9";"0";"6";"0";;;;"15";"0";"2";"0";"12.33";;
"1614771805461299201";"https://twitter.com/a/status/1614771805461299201";"Mientras continúa bajo arresto domiciliario, Milagro Sala recibe muestras de apoyo por parte de organizaciones y personalidades que denuncian el “accionar persecutorio” que padece por parte del Gobierno de Jujuy
https://t.co/CGgU2aZt6B";2023-01-15 19:49;"11990";"0";"26";"0";"17";"0";"44";"0";"5";"22";"0";"26";"0";"11.68";;
"1614498538611945472";"https://twitter.com/a/status/1614498538611945472";"""Chacarera del violín"" interpretada por el santiagueño Néstor Garnica en Jesús María. 

#FestivalPaís 2023 https://t.co/XUxPI3X2R1";2023-01-15 01:43;"5060";"0";"40";"0";"5";"0";"3";"0";;;;"10";"0";"11.46";"2358";"0"
"1614497320468615168";"https://twitter.com/a/status/1614497320468615168";"Jorge Rojas junto a Néstor Garnica interpretan ""Marca Borrada"".

Podés mirár todos los #FestivalPaís en https://t.co/GYiXqQWVqY https://t.co/6AVH9lPkRW";2023-01-15 01:38;"3034";"0";"19";"0";"3";"0";"1";"0";;"3";"0";"6";"0";"10.55";"1213";"0"
"1614487055786201095";"https://twitter.com/a/status/1614487055786201095";"El anfiteatro de Jesús María se iluminó para cantar un clásico ""Desde que no estás aquí"" https://t.co/hP7IBeT5B4";2023-01-15 00:58;"4023";"0";"42";"0";"6";"0";;;;;;"3";"0";"12.68";"1945";"0"
"1614486558148808705";"https://twitter.com/a/status/1614486558148808705";"🍹¿Sangría o Pritiado? Para todo el país, desde Jesús María nos enseñan a preparar estos clásicos para pasar el calor del verano.

¡Decime que sos de Córdoba sin decirme que lo sos!

🔴 Seguí todas las fiestas populares de #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/OilNBqtC4i";2023-01-15 00:56;"4202";"0";"25";"0";"3";"0";"2";"0";;"1";"0";"2";"0";"7.85";"1752";"0"
"1614483755116400642";"https://twitter.com/a/status/1614483755116400642";"Jorge Rojas interpreta ""De esas que te hacen llorar"" en @FestivalJM. 

Sumate a #FestivalPaís en https://t.co/GYiXqQWVqY https://t.co/V6qsgxF2ah";2023-01-15 00:44;"2722";"0";"12";"0";"3";"0";"1";"0";;"3";"0";"11";"0";"11.02";"1084";"0"
"1614479696468807681";"https://twitter.com/a/status/1614479696468807681";"Córdoba no para de cantar, Jorge Rojas llegó al escenario del @FestivalJM. 

Sumate y participá via zoom en https://t.co/GYiXqQWVqY https://t.co/74bWAs09UY";2023-01-15 00:28;"3046";"0";"15";"0";"2";"0";"2";"0";"1";"7";"0";"10";"0";"12.15";"1346";"0"
"1614470863864369153";"https://twitter.com/a/status/1614470863864369153";"El carnaval de Jujuy llegó a #Córdoba de la mano de #Llokallas y esta terrible fiesta. #FestivalPaís 2023. @FestivalJM https://t.co/56UCoyO1rd";2023-01-14 23:53;"3021";"0";"15";"0";;;;;;;;"1";"0";"5.3";"1489";"0"
"1614463786995560453";"https://twitter.com/a/status/1614463786995560453";"Ofelia Leiva, la verdadera leyenda viva de la música litoraleña no falto a la cita que tiene cada año en #FestivalPaís. https://t.co/oKfiqYOjP8";2023-01-14 23:25;"3762";"0";"29";"0";"5";"0";;;"1";;;"3";"0";"10.1";"1727";"0"
"1614462121244504068";"https://twitter.com/a/status/1614462121244504068";"Con mas de 45 años de trayectoria y 40 discos editados, Paquito Aranda sigue poniendo a todos a bailar en la 32° Fiesta Nacional del Chamáme. 
 
Mirá #FestivalPaís en vivo en https://t.co/GYiXqQWVqY https://t.co/m2Jv6J9dO4";2023-01-14 23:18;"3013";"0";"7";"0";;;"1";"0";;"1";"0";"3";"0";"3.98";"1144";"0"
"1614457770077741057";"https://twitter.com/a/status/1614457770077741057";"🎻Acompañado del violín, la guitarra y muchos amigos, El Chaqueño Palavecino nos invitó a su peña y eligió ""Yo soy de allá"" para dedicarle a la Televisión Pública.

🔴 #FestivalPaís te invita a vivir las noches festivaleras de Jesús María en https://t.co/fnEKkuaLFH https://t.co/cGPPJCc4hA";2023-01-14 23:01;"4036";"0";"30";"0";"2";"0";"2";"0";;"5";"0";"2";"0";"10.16";"1702";"0"
"1614445758656434176";"https://twitter.com/a/status/1614445758656434176";"El baile es un aliado del Chamamé, por eso en cada fiesta el Ballet Oficial de la Fiesta Nacional del Chamamé dice presente. Compartimos parte del cuadro que presentaron este año. https://t.co/kzZgETbOi9";2023-01-14 22:13;"3078";"0";"9";"0";;;;;;;;;;"2.92";"1176";"0"
"1614437246421336065";"https://twitter.com/a/status/1614437246421336065";"La 32° Fiesta Nacional del Chamamé recibe en su escenario a la Orquesta Folclórica de Corrientes. 

Todos los festivales en https://t.co/GYiXqQWVqY https://t.co/UfCIIr6EnW";2023-01-14 21:40;"2716";"0";"4";"0";"1";"0";"1";"0";;"1";"0";"3";"0";"3.68";"1020";"0"
"1614429921778237441";"https://twitter.com/a/status/1614429921778237441";"Desde la provincia de Corrientes disfrutamos de la 32° Fiesta Nacional del Chamamé. El grupo ""El Remanso"" interpreta ""Sobre tu piel"". https://t.co/yklCAYyopk";2023-01-14 21:11;"3278";"0";"15";"0";"3";"0";"1";"0";;;;;;"5.8";"1319";"0"
