Id;URL;Text;Timestamp;Impressions (Organic);Impressions (Paid);Favorites (Organic);Favorites (Paid);Retweets (Organic);Retweets (Paid);Replies (Organic);Replies (Paid);Quotes;Link Clicks (Organic);Link Clicks (Paid);Profile Clicks (Organic);Profile Clicks (Paid);Engagement;Video views (Organic);Video views (Paid)
"1627885625063124993";"https://twitter.com/a/status/1627885625063124993";"En la última noche del @tekiscarnaval 👹, los dueños de casa se despiden del escenario con la sorpresa, en vivo, cantando con @LucianoPereyra🎶 Una multitud copó la Ciudad Cultural en el suelo jujeño.

Bailá con #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/irsmlBVfWT";2023-02-21 00:19;"2996";"0";"17";"0";"6";"0";"1";"0";;"3";"0";"8";"0";"11.68";"1031";"0"
"1627878076192559104";"https://twitter.com/a/status/1627878076192559104";"Última noche del @tekiscarnaval👹 y los dueños de casa se despiden a todo ritmo🎶, harina y albahaca🌿 ante una multitud que copó la Ciudad Cultural que hizo vibrar el suelo jujeño.

Bailá con #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/wjMJlqEsMJ";2023-02-20 23:49;"2776";"0";"6";"0";"1";"0";;;;"1";"0";"2";"0";"3.6";"1085";"0"
"1627855312152584192";"https://twitter.com/a/status/1627855312152584192";"En una entrevista exclusiva con @OKGoyco90, @lalioficial recordó cómo fue la convocatoria para que cante el Himno en la final de #Qatar2022 en la @Argentina se consagró por tercera vez ¿Tenemos cábala para 2026?

#TodosEstamosConectados | https://t.co/WzjtHd8g73";2023-02-20 22:18;"3163";"0";"8";"0";"1";"0";;;;"29";"0";"3";"0";"12.96";;
"1627845769075261440";"https://twitter.com/a/status/1627845769075261440";"El amor se siente en el aire del @tekiscarnaval cuando @LucianoPereyra interpreta “Si no es muy tarde”❤️

Enamorate con #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/GSvlxaUYz6";2023-02-20 21:40;"2564";"0";"8";"0";"6";"0";;;"1";"4";"0";"6";"0";"9.75";"945";"0"
"1627843018152906752";"https://twitter.com/a/status/1627843018152906752";"Comenzó la cuarta y última noche del @tekiscarnaval con el show de @LucianoPereyra en la Ciudad Cultural de San Salvador de Jujuy.

Viví #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/b26FI7J33q";2023-02-20 21:29;"2288";"0";"11";"0";"5";"0";;;;"1";"0";"7";"0";"10.49";"719";"0"
"1627819207533662208";"https://twitter.com/a/status/1627819207533662208";"A partir del ciclo lectivo 2023 el 70% de las escuelas primarias públicas de Argentina incorporarán una hora diaria más de clases. El ministro de Educación @jaimeperczyk explica el porqué de ampliar un 25% el horario escolar. 

#Desiguales | https://t.co/fnEKkuaLFH https://t.co/TwCXVZgszj";2023-02-20 19:55;"2501";"0";"7";"0";"2";"0";;;"2";;;"3";"0";"5.6";"795";"0"
"1627817686305751040";"https://twitter.com/a/status/1627817686305751040";"“Los que tuvieron sala de 3 (años) en las pruebas de sexto grado y en la secundaria les va mejor”. El ministro de Educación @jaimeperczyk se refiere a la importancia del acceso universal a la educación inicial.

#Desiguales | https://t.co/fnEKkuaLFH https://t.co/nf4V85gpZv";2023-02-20 19:49;"2552";"0";"8";"0";"2";"0";"3";"0";;;;"3";"0";"6.27";"866";"0"
"1627814900004425728";"https://twitter.com/a/status/1627814900004425728";"“Hay que ir a las PASO, que vaya Massa, que vaya Alberto, que vaya Wado y voy a ir yo también. Salvo que vaya Wado, ahí no porque lo quiero mucho y lo voy a tener que votar” @JuanGrabois, sobre la carrera de candidaturas en el @FrenteDeTodos

#Desiguales | https://t.co/fnEKkuaLFH https://t.co/oRdILITbBj";2023-02-20 19:38;"3095";"0";"15";"0";"5";"0";"1";"0";"2";"3";"0";"3";"0";"9.37";"1042";"0"
"1627811323726925826";"https://twitter.com/a/status/1627811323726925826";"El referente de @mteargentina y @ftepatriagrande, @JuanGrabois, se refirió a la posible candidatura de @CFKArgentina: “Esto de que hay un operativo clamor aceptado por ella es absolutamente falso”.

#Desiguales | https://t.co/fnEKkuaLFH https://t.co/8AhXTwmiaz";2023-02-20 19:23;"2190";"0";"4";"0";"1";"0";"1";"0";"1";;;"2";"0";"4.11";"634";"0"
"1627809901752856577";"https://twitter.com/a/status/1627809901752856577";"El presidente de Estados Unidos, @JoeBiden, llegó este lunes a la capital de Ucrania de manera inesperada y se reunió con su par @ZelenskyyUa, en una muestra de solidaridad cerca del primer aniversario de la invasión rusa.

#TVPNoticias https://t.co/YhnnoNMz1e";2023-02-20 19:18;"1978";"0";"1";"0";"3";"0";;;"2";"4";"0";;;"5.06";;
"1627807944430571522";"https://twitter.com/a/status/1627807944430571522";"El viceministro de Economía, @GabyRubinstein, viaja a Estados Unidos con el propósito de cerrar la cuarta revisión trimestral del Acuerdo de Facilidades Extendidas con el FMI, que habilitará un nuevo desembolso de US$ 5.400 millones.

#TVPNoticias https://t.co/5KrIgkhoBi";2023-02-20 19:10;"2034";"0";"3";"0";"2";"0";;;"1";;;;;"2.95";;
"1627806842293477376";"https://twitter.com/a/status/1627806842293477376";"El ministro de Economía @SergioMassa encabezará una reunión en la que se definirán medidas para contener el avance de la gripe aviar que, hasta ahora, registra cinco casos en cuatro provincias.

Más información en https://t.co/fnEKkuaLFH https://t.co/zalaHuHwVk";2023-02-20 19:06;"2562";"0";"12";"0";"3";"0";;;;"2";"0";"2";"0";"7.42";"722";"0"
"1627805544911376386";"https://twitter.com/a/status/1627805544911376386";"Iñaki Urlezaga bailó sobre los escenarios de los principales y más afamados teatros del mundo. Pero ¿podrá recordar con exactitud cuál esta debajo de cada campana? ¡Ya lo veremos!

#NocheDeMente | https://t.co/fnEKkuaLFH https://t.co/pjaZpBpMGY";2023-02-20 19:00;"1715";"0";"1";"0";;;;;;;;"1";"0";"1.17";"452";"0"
"1627800178156773376";"https://twitter.com/a/status/1627800178156773376";"El bailarín clásico Iñaki Urlezaga relata un grave accidente que sufrió durante un ensayo en Inglaterra que lo sacó de los escenarios durante mucho tiempo. También recuerda cómo fue su recuperación: “Volví a nacer y aprendí a bailar”.

#NocheDeMente | https://t.co/fnEKkuaLFH https://t.co/he17ynJFF6";2023-02-20 18:39;"1799";"0";"4";"0";;;;;;;;"2";"0";"3.34";"582";"0"
"1627744131471781888";"https://twitter.com/a/status/1627744131471781888";"En exclusiva @lalioficial nos cuenta cómo fue que la convocaron para cantar el Himno Nacional Argentino en la gran final del Mundial Qatar 2022. ""Me puse a llorar de la emoción, no se compara con nada"", recordó la cantante en diálogo con @OKGoyco90 desde Santa Cruz 🇳🇮🏆😭 https://t.co/Nca8064y3S";2023-02-20 14:56;"6596";"0";"122";"0";"6";"0";"1";"0";"2";;;"8";"0";"21.07";"7548";"0"
"1627701101989339143";"https://twitter.com/a/status/1627701101989339143";"¡Celebramos el carnaval a lo largo y ancho de todo nuestro país!
Conocé las diferentes propuestas para estos días feriados en las distintas provincias de Argentina.

https://t.co/7C0OB3OuNV";2023-02-20 12:05;"1917";"0";"6";"0";"2";"0";"2";"0";;"4";"0";;;"7.3";;
"1627662440413421568";"https://twitter.com/a/status/1627662440413421568";"El Estado aprobó un subsidio económico para las Niñas, Niños y Adolescentes huérfanos por casos de femicidio. Es conocido como “Ley Brisa” y equivale a una jubilación mínima para los familiares de las víctimas.
https://t.co/CZ54Nc04fu";2023-02-20 09:32;"2051";"0";"7";"0";;;;;;"4";"0";;;"5.36";;
"1627660135433662470";"https://twitter.com/a/status/1627660135433662470";"El @SenasaAR confirma nuevos casos de influenza aviar: se trata de una enfermedad de alto impacto en la producción avícola. Conocé las acciones del Servicio Nacional de Sanidad y Calidad Agroalimentaria y los controles en Córdoba, Salta y Entre Ríos.
https://t.co/TZqaERqNu9";2023-02-20 09:23;"2011";"0";"5";"0";"1";"0";;;;"4";"0";"1";"0";"5.47";;
"1627514805505630209";"https://twitter.com/a/status/1627514805505630209";"Y como en cada noche del @tekiscarnaval, los dueños de casa se presentan nuevamente para hacer carnavalear a la Ciudad Cultural ¡En vivo, desde San Salvador de Jujuy, @LosTekisOficial!

Cantá con #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/Ibxg1iRT2F";2023-02-19 23:45;"3169";"0";"19";"0";"6";"0";;;;;;"14";"0";"12.31";"1245";"0"
"1627507022722908161";"https://twitter.com/a/status/1627507022722908161";"🎵¡Tirá, tirá para arriba, tirá, si no ves la salida, no importa, mi amor, no importa, vos, tirá!🎶 @miguelmateosok interpreta el clásico de todos los tiempos y el público está de fiesta.

Bailá con #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/aKvKirZ3fj";2023-02-19 23:14;"3705";"0";"35";"0";"4";"0";"2";"0";"3";"1";"0";"8";"0";"14.3";"1442";"0"
"1627496616046530562";"https://twitter.com/a/status/1627496616046530562";"Los clásicos también tienen su lugar en el @tekiscarnaval. ¿Y quién mejor qué @miguelmateosok para estar allí? “Va x vos”, un tema que cantaron varias generaciones, suena en la Ciudad Cultural.

Disfrutá #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/LDcR9Z1jbK";2023-02-19 22:33;"3299";"0";"21";"0";"3";"0";"2";"0";"1";"3";"0";"17";"0";"14.25";"1210";"0"
"1627485737405894659";"https://twitter.com/a/status/1627485737405894659";"La Selección Argentina de Fútbol Femenino se enfrenta a Nueva Zelanda en su segundo partido amistoso.

🗓️ Lunes 20/02 - 03:00 AM | Argentina vs Nueva Zelanda 

▶️Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 

#FútbolFemeninoEnTVP #FútbolFemenino https://t.co/4gm0mQyvc7";2023-02-19 21:50;"3745";"0";"16";"0";"3";"0";"1";"0";;"8";"0";"2";"0";"8.01";;
"1627481922116161536";"https://twitter.com/a/status/1627481922116161536";"¡Tercera noche del @tekiscarnaval! El trío @HollywoodBunga2 sobre el escenario calienta el ambiente en la Ciudad Cultural de San Salvador, Jujuy.

Viví #FestivalPaís en https://t.co/fnEKkuaLFH https://t.co/dbG917wGJH";2023-02-19 21:35;"2828";"0";"10";"0";"4";"0";"1";"0";;;;"6";"0";"7.43";"1167";"0"
"1627465556759805954";"https://twitter.com/a/status/1627465556759805954";"La Selección Argentina de fútbol femenino se enfrenta a Nueva Zelanda en su segundo partido amistoso.

🗓️ Lunes 20/02  -  03:00 AM  Argentina vs Nueva Zelanda 

▶️Mirá el partido EN VIVO en https://t.co/fnEKkuaLFH 

#FútbolFemeninoEnTVP #FútbolFemenino https://t.co/nHNh8MK35U";2023-02-19 20:30;;;;;;;;;;;;;;;;
"1627440716854226945";"https://twitter.com/a/status/1627440716854226945";"Tras el encuentro de la Mesa Paritaria Nacional el Gobierno acordó un aumento para los docentes nacionales del 33,5% hasta el mes de julio, a abonar un 17,5% en marzo, 8% en mayo y 8% en julio.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/i79xEdWiiG";2023-02-19 18:51;"2489";"0";"5";"0";"3";"0";"1";"0";;;;"2";"0";"4.42";"734";"0"
"1627438470238183425";"https://twitter.com/a/status/1627438470238183425";"Tras la confirmación de tres casos autóctonos de chikungunya, la provincia de Buenos Aires estableció la alerta epidemiológica con el objetivo de prevenir la transmisión de la enfermedad que tiene el mismo mosquito vector que el dengue.

#TVPNoticias | https://t.co/fnEKkuaLFH https://t.co/QWXKpGEAOa";2023-02-19 18:42;"3897";"0";"19";"0";"11";"0";;;"1";"2";"0";"2";"0";"8.98";"1414";"0"
"1627146606108614657";"https://twitter.com/a/status/1627146606108614657";"""Mentiroso, corazón mentiroso..."" ¡@kari_prince llega al Carnaval de Los Tekis! Viví #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/8YER5roocH";2023-02-18 23:22;"7036";"0";"50";"0";"8";"0";;;;"3";"0";"17";"0";"11.09";"2130";"0"
"1627139196455624710";"https://twitter.com/a/status/1627139196455624710";"¡Andate a dormir vos! Una multitud corea ""El mono relojero"" con @KAPANGASOK en @tekiscarnaval 🙉⏰El #CarnavalDeLosTekis lo vivis en https://t.co/fnEKkuaLFH

#FestivalPaís https://t.co/IwBgHtuh2S";2023-02-18 22:53;"2475";"0";"13";"0";"1";"0";"1";"0";;"2";"0";"6";"0";"9.29";"855";"0"
"1627127363174649856";"https://twitter.com/a/status/1627127363174649856";"¡A veces las cosas no salen como uno espera! El mono de @KAPANGASOK lo sabe bien... 😉

 Disfrutá el #CarnavalDeLosTekis en https://t.co/fnEKkuadQ9

#FestivalPaís @tekiscarnaval https://t.co/iKLvjO00tT";2023-02-18 22:06;"2736";"0";"6";"0";"1";"0";"1";"0";"2";"2";"0";"7";"0";"6.94";"904";"0"
"1627114902300000256";"https://twitter.com/a/status/1627114902300000256";"¡El carnavalito se fusiona con la cumbia! @tunayoficial
 reversionan ""Marchate ahora"". Subí el volúmen y ponete a bailar 💃🕺

Mirá #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/tWGb4JHi5x";2023-02-18 21:16;"2528";"0";"8";"0";"2";"0";;;;"5";"0";"4";"0";"7.52";"808";"0"
"1627107417291907073";"https://twitter.com/a/status/1627107417291907073";"👹 La Delio llegó a Jujuy para carnavalear a lo grande

🎵 @Pcoppa acompañó a la banda en la prueba de sonido y se metió en los camarines antes del show para mostrarte desde adentro la experiencia de @LaDelioValdez en el @tekiscarnaval 

#FestivalPaís #CarnavalDeLosTekis https://t.co/YWvxmxhjMG";2023-02-18 20:46;"3356";"0";"15";"0";"4";"0";;;;;;"12";"0";"9.24";"1104";"0"
"1627102911514701825";"https://twitter.com/a/status/1627102911514701825";"Esta noche @tunayoficial se presenta en el Carnaval de Los Tekis. No te pierdas su show, miralo en https://t.co/fnEKkuadQ9 con #FestivalPaís https://t.co/1PZSf8koUt";2023-02-18 20:28;"2239";"0";"3";"0";;;;;;"1";"0";"3";"0";"3.13";"795";"0"
"1627063590720241668";"https://twitter.com/a/status/1627063590720241668";".@SenasaAR  confirmó el segundo caso de influenza aviar (IA) H5 en dos patos silvestres hallados muertos en la provincia de Córdoba
https://t.co/oeu3ccTF6t";2023-02-18 17:52;"3063";"0";"4";"0";"2";"0";;;;;;"2";"0";"2.61";;
"1627062875213946881";"https://twitter.com/a/status/1627062875213946881";"#Rusia: El ejército privado, manejado por el empresario Yevgeny Prigozhin, de estrechos vínculos con Vladimir Putin desde los años noventa, viene prestando servicios al Kremlin desde abril de 2014. 
https://t.co/KYBbEfk2Vo";2023-02-18 17:49;"2985";"0";"2";"0";;;;;;"2";"0";"2";"0";"2.01";;
"1627062402264219648";"https://twitter.com/a/status/1627062402264219648";"#Colombia: Preto dio pasos claves para cumplir sus promesas de campaña: el inicio formal de las conversaciones de paz con la guerrilla del ELN y el lanzamiento de un sistema de salud que busca garantizar la atención médica a toda la población. https://t.co/LbCPhOKIAf";2023-02-18 17:48;"2850";"0";"2";"0";;;;;;;;"3";"0";"1.75";;
"1627061691317125124";"https://twitter.com/a/status/1627061691317125124";"María Belén Olivastri desapareció el 13 de febrero. Fue vista por última vez en Mar del Plata. Si tenés información acerca de su paradero, por favor comunicate al 911 o llamá al 0221-4293015 https://t.co/hCi7dD9hkS";2023-02-18 17:45;"5728";"0";"27";"0";"118";"0";;;;;;"5";"0";"26.19";"2200";"0"
"1626805774834974720";"https://twitter.com/a/status/1626805774834974720";"¡@LosTekisOficial la rompieron en casa! Los anfitriones del Carnaval desataron la fiesta en el predio Ciudad Cultural de Jujuy 👹🎉

Mirá @tekiscarnaval y todo #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/dUla3MgBw0";2023-02-18 00:48;"2478";"0";"3";"0";"1";"0";;;;;;"3";"0";"2.82";"910";"0"
"1626795974830981120";"https://twitter.com/a/status/1626795974830981120";"¡Soltame carnaval! El @tekiscarnaval👹 recién empieza y suena la canción favorita de todos y todas: “Vienes y te vas”.

Bailá con #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/JB6F6IwVNv";2023-02-18 00:09;"2752";"0";"14";"0";"3";"0";;;;"3";"0";"6";"0";"9.45";"1021";"0"
"1626794483500171266";"https://twitter.com/a/status/1626794483500171266";"🎶¡Pa'l carnaval soy soltero, para bailar soy soltero, un año más soy soltero! ¡Carnaval!🎵 El show de @LosTekisOficial continúa y no te lo podés perder.

Viví #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/gQEnmk70Up";2023-02-18 00:03;"2258";"0";"4";"0";;;"1";"0";;"1";"0";"1";"0";"3.1";"705";"0"
"1626792586861068288";"https://twitter.com/a/status/1626792586861068288";"¡Arrancó el @tekiscarnaval en la Ciudad Cultural! Y los anfitriones protagonizan su fiesta celebrando con una multitud en Jujuy.

Bailá con #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/KGxKNxTG4I";2023-02-17 23:55;"2326";"0";"7";"0";"1";"0";;;;;;"2";"0";"4.3";"741";"0"
"1626781310030159873";"https://twitter.com/a/status/1626781310030159873";"¡No tengo bandera, no tengo mojón, solo vacunas pa'mi corazón! @LosTekisOficial hacen subir la temperatura con “No somos nada”.

Disfrutá del @tekiscarnaval en https://t.co/fnEKkuadQ9 https://t.co/5BtnwkV2rM";2023-02-17 23:11;"2421";"0";"4";"0";;;;;;;;"2";"0";"2.48";"926";"0"
"1626780226611994625";"https://twitter.com/a/status/1626780226611994625";"¡Los dueños de casa ya están sobre el escenario de la Ciudad Cultural! ¡Ya desenterraron al👹 y ahora @LosTekisOficial hacen estallar el carnaval en San Salvador de Jujuy!

Bailá con #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/NNYFQAdpyD";2023-02-17 23:06;"2475";"0";"6";"0";;;"1";"0";;"1";"0";"9";"0";"6.87";"828";"0"
"1626772742245679105";"https://twitter.com/a/status/1626772742245679105";"¡En el @tekiscarnaval también suena el trap! Dillom sacude Jujuy con su hit “Reality”.

Viví #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/gLqGLDn34Y";2023-02-17 22:37;"2419";"0";"8";"0";"1";"0";;;;"1";"0";"7";"0";"7.03";"946";"0"
"1626748229046923271";"https://twitter.com/a/status/1626748229046923271";"🎶Y esa noche en la que tú volverás, seré más fuerte, pensando en por qué no puedo amarte ni quererte…🎵 Ivon Guzmán Cristales, con @LaDelioValdez, canta “Inocente” en la primera noche del Carnaval de los Tekis.

Viví #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/hb4U3twB0a";2023-02-17 20:59;"2193";"0";"13";"0";"1";"0";;;;;;"4";"0";"8.21";"760";"0"
"1626745196208697344";"https://twitter.com/a/status/1626745196208697344";"Llega el turno de Black Rodríguez Méndez, otra de las voces de @LaDelioValdez, con un clásico de la música colombiana: “Cumbia sobre el mar”.

Disfrutá del Carnaval de los Tekis en https://t.co/fnEKkuadQ9 https://t.co/MIJylhAFCq";2023-02-17 20:47;"2433";"0";"15";"0";"4";"0";"2";"0";;;;"10";"0";"12.74";"1069";"0"
"1626739464532893696";"https://twitter.com/a/status/1626739464532893696";"¡🎉Arrancó el Carnaval de los Tekis🥳! Desde Jujuy, en vivo, @LaDelioValdez abre su show con “Negra, ron y vela”.

Disfrutá de #FestivalPaís en https://t.co/fnEKkuadQ9 https://t.co/tjLHXcxYTk";2023-02-17 20:24;"2229";"0";"15";"0";"5";"0";;;;"4";"0";"4";"0";"12.56";"729";"0"
"1626726420620750854";"https://twitter.com/a/status/1626726420620750854";"Mirá a @julietanair y a @Fonzista protagonizando “División de Bienes”.

#Dos20 | Segunda Temporada
https://t.co/s1L7fOI9jO";2023-02-17 19:32;"4719";"0";"17";"0";"3";"0";;;;"19";"0";"3";"0";"8.9";;
"1626714517756428295";"https://twitter.com/a/status/1626714517756428295";"Vencidas las prórrogas ya rige plenamente la Ley de Etiquetado Frontal de Alimentos. Desde ahora, todos los productos deberán exhibir los octógonos negros con información sobre nutrientes críticos.

#TVPNoticias | https://t.co/fnEKkuadQ9 https://t.co/bUJYxsIGwr";2023-02-17 18:45;"2377";"0";"28";"0";"8";"0";;;;"1";"0";"1";"0";"15.99";"926";"0"
"1626709543710334980";"https://twitter.com/a/status/1626709543710334980";"Magdalena Espósito Valenti, la madre de Lucio Dupuy, y Abigail Páez, su pareja, fueron condenadas a la pena de prisión perpetua por haber asesinado al niño de 5 años en la ciudad de Santa Rosa, en noviembre de 2021.

#TVPNoticias | https://t.co/fnEKkuadQ9 https://t.co/qIHwB1U1ov";2023-02-17 18:25;"3297";"0";"14";"0";"6";"0";"2";"0";;"1";"0";;;"6.98";"1198";"0"
"1626644426859679756";"https://twitter.com/a/status/1626644426859679756";"¡Sumate a #CocinerosArgentinos y conocé el secreto para cocinar las papas bien crujientes!

Seguí https://t.co/fnEKkuadQ9 https://t.co/KOmERJ8GCD";2023-02-17 14:07;"2536";"0";"7";"0";;;;;;"1";"0";"3";"0";"4.34";"1048";"0"
"1626636387087679516";"https://twitter.com/a/status/1626636387087679516";"¡Tremenda torta helada! 🤤🤤¡¡¡Una receta para acompañar el finde largo!!! Seguí @cocinerosarg en https://t.co/fnEKkuadQ9 https://t.co/kAjUmX6Pjl";2023-02-17 13:35;"2199";"0";"12";"0";"1";"0";;;;"1";"0";"5";"0";"8.64";"902";"0"
"1626558565690351618";"https://twitter.com/a/status/1626558565690351618";"¡Las pibas lo hicieron otra vez! Argentina goleó a Chile. Eliana Stabile, Mariana Larroquette, Yamila Rodríguez y Florencia Bonsegundo fueron las encargadas de anotar los tantos. Si te perdiste el partido, miralo en https://t.co/qBdxJmkTQv
#FútbolFemeninoEnTVP #FútbolFemenino";2023-02-17 08:25;"2507";"0";"20";"0";"5";"0";"2";"0";;"7";"0";"1";"0";"13.96";;
"1626557890906451969";"https://twitter.com/a/status/1626557890906451969";"¿Qué es la gripe aviar? ¿cuáles son sus síntomas? ¿Cómo podemos prevenirla? Patricia Chaina, especialista en  agro,  nos lo cuenta.
https://t.co/i0phEXTzep";2023-02-17 08:23;"2378";"0";"5";"0";"2";"0";;;;"1";"0";;;"3.36";;
"1626551052798492674";"https://twitter.com/a/status/1626551052798492674";"El ministro de @Economia_Ar,  @SergioMassa y la Directora Ejecutiva de la @ansesgob, @FerRaverta , anunciaron la ampliación en la cobertura de las Asignaciones Familiares, una medida que contribuye a la mejora del poder adquisitivo de los salarios. 
https://t.co/ICsa7K7jNV";2023-02-17 07:56;"2301";"0";"6";"0";;;"1";"0";;"3";"0";"2";"0";"5.22";;
"1626550613889671168";"https://twitter.com/a/status/1626550613889671168";"Crimen de Lucio Dupuy:  Hoy se conocerán las penas que recibirán Magdalena Espósito Valenti, madre de Lucio, y su pareja, Abigail Páez, por abuso sexual y asesinato del niño de 5 años. 
https://t.co/no0UqIAY0y";2023-02-17 07:54;"4478";"0";"10";"0";"4";"0";;;;"6";"0";"6";"0";"5.81";;
"1626550320636502019";"https://twitter.com/a/status/1626550320636502019";"El Frente de Todos realizó el primer encuentro de su mesa política y concluyó con un discurso del presidente @alferdez  y la difusión de un documento titulado ""Democracia sin proscripciones. Unidad para transformar"".
https://t.co/79Gq0tuQMH";2023-02-17 07:53;"2835";"0";"10";"0";"3";"0";"3";"0";"1";"6";"0";"4";"0";"9.52";;
"1626397267358806016";"https://twitter.com/a/status/1626397267358806016";"La Selección Argentina de fútbol femenino se enfrenta a Chile en su primer amistoso.

🗓️ARG vs CHI -  Viernes 17 de Febrero a las 03:30 
▶️Mirá el partido en vivo en https://t.co/fnEKkuadQ9 y por nuestras plataformas digitales.

#FútbolFemeninoEnTVP #FútbolFemenino https://t.co/QcLsOoDVPd";2023-02-16 21:45;"5433";"0";"23";"0";"2";"0";;;"2";"6";"0";"8";"0";"7.55";;
"1626385948199075842";"https://twitter.com/a/status/1626385948199075842";"¡Seguí a la Selección Argentina de fútbol femenino!

🗓️ Viernes 17/02
03:30 Argentina vs Chile 

🗓️ Lunes 20/02
03:00 Argentina vs Nueva Zelanda 

🗓️ Jueves 23/02
03:00 Nueva Zelanda vs Argentina

✨Mirá los partidos en vivo en https://t.co/fnEKkuadQ9

#FútbolFemeninoEnTVP https://t.co/ivlbZ75g1I";2023-02-16 21:00;"4236";"0";"33";"0";"4";"0";"2";"0";;"2";"0";"2";"0";"10.15";;
"1626364876275822593";"https://twitter.com/a/status/1626364876275822593";"""Establecer si son amigos Robles y D'alessandro es fundamental"" @rodotailhade analiza el juicio a la Corte.

Seguí #Desiguales en https://t.co/fnEKkuadQ9 https://t.co/fFEEN0Bbgb";2023-02-16 19:36;"8195";"0";"140";"0";"73";"0";"54";"0";"1";"1";"0";"23";"0";"35.63";"3521";"0"
"1626363057445261313";"https://twitter.com/a/status/1626363057445261313";"Elecciones, política y economía: se desarrolla el primer encuentro de la mesa del Frente de Todos en la sede del PJ nacional.

Seguí el debate en #Desiguales https://t.co/PAlFmeW0tm";2023-02-16 19:29;"1755";"0";"2";"0";;;;;;;;;;"1.14";"490";"0"
"1626354338019901440";"https://twitter.com/a/status/1626354338019901440";"Alma Viva se enfrenta a los desafíos de @cocosily  y @DiegoGolombek  en #NocheDeMente.

Divertite en familia en https://t.co/fnEKkuadQ9 https://t.co/c6EbPfuZlV";2023-02-16 18:54;"2826";"0";"3";"0";"1";"0";"2";"0";;"3";"0";"4";"0";"4.6";"1030";"0"
"1626340396862152704";"https://twitter.com/a/status/1626340396862152704";"La Asociación Bancaria confirma un paro nacional de 24 horas para el jueves 23 de febrero, tras no llegar a un acuerdo con el sector empresario.

Más información en https://t.co/fnEKkuadQ9 https://t.co/KVchIT8Xlq";2023-02-16 17:59;"1797";"0";"6";"0";;;;;;"1";"0";"1";"0";"4.45";"552";"0"
"1626339861262204928";"https://twitter.com/a/status/1626339861262204928";".@INDECArgentina informó que la canasta básica para un grupo familiar compuesto por dos adultos y dos menores escaló a $163.539 durante enero.

Más información en https://t.co/fnEKkuadQ9 https://t.co/MasAaAi6vC";2023-02-16 17:56;"1759";"0";"3";"0";"1";"0";;;;"1";"0";"2";"0";"3.98";"433";"0"
"1626336360360550402";"https://twitter.com/a/status/1626336360360550402";".@alferdez encabeza el primer encuentro de la mesa del Frente de Todos, que se reúne en la sede del PJ nacional. 

Más información en https://t.co/fnEKkuadQ9 https://t.co/kFOTXuILjL";2023-02-16 17:42;"1875";"0";"8";"0";"1";"0";"2";"0";;"2";"0";"2";"0";"8";"644";"0"
"1626293571434299392";"https://twitter.com/a/status/1626293571434299392";"La familia Ibarra vive en el Barrio Trujuy, en Moreno. El sueño de las hermanas y el hermano menor era conocer el mar. Y por eso emprendieron una aventura en bicicleta que duró un mes y en la que conocieron algo más que la playa.

#TodosEstamosConectados | https://t.co/fnEKkuadQ9 https://t.co/5DwTmYvN1j";2023-02-16 14:52;"1957";"0";"7";"0";;;"2";"0";;;;"2";"0";"5.62";"681";"0"
"1626291612493000712";"https://twitter.com/a/status/1626291612493000712";"Arrancamos con crepes, luego lomitos y ahora, torta de tres leches. En 10 minutos @karinagao y Ximena te explican cómo realizar el bizcochuelo para que te salga alto y esponjoso.

#CocinerosArgentinos | https://t.co/fnEKkuadQ9 https://t.co/qtz1q343sc";2023-02-16 14:45;"2119";"0";"8";"0";;;;;;"2";"0";"12";"0";"10.38";"730";"0"
"1626281284577161217";"https://twitter.com/a/status/1626281284577161217";"¡Qué rico el lomito🥪😋! Tan deliciosos son que Madame Papín se fue al Festival Nacional del Lomito en La Calera, Córdoba, para probar el mejor preparado de todos.

#CocinerosArgentinos | https://t.co/fnEKkuadQ9 https://t.co/ZIcZrhY32e";2023-02-16 14:04;"2107";"0";"12";"0";"1";"0";;;;"1";"0";"3";"0";"8.07";"763";"0"
